INFO  2015-04-07 11:56:31,705 451858ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:56:31,711 451864ms TicketController       Overview           - Maak sessie aan voor TicketOrderModel
INFO  2015-04-07 11:56:31,711 451864ms TicketController       Overview           - Geef Overview view en TicketOrderModel terug
INFO  2015-04-07 11:58:06,665 546818ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:58:06,665 546818ms AccountController      Logout             - Maak link voor Logout aan in de view
INFO  2015-04-07 11:58:06,727 546880ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:58:06,727 546880ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:58:06,727 546880ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:58:06,743 546896ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:58:09,364 549517ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:58:09,364 549517ms FestivalController     Index              - Haal festival op a.d.v. id
INFO  2015-04-07 11:58:09,364 549517ms FestivalController     Index              - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-07 11:58:09,364 549517ms FestivalController     Index              - Maak lijst met comments aan
INFO  2015-04-07 11:58:09,379 549532ms FestivalController     Index              - Maak nieuw model voor FestivalModel aan
INFO  2015-04-07 11:58:09,379 549532ms FestivalController     Index              - Geef model in view terug
INFO  2015-04-07 11:58:16,509 556662ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:58:16,509 556662ms AccountController      Login              - Maak link voor Login aan in de view
INFO  2015-04-07 11:58:50,240 590393ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:58:50,240 590393ms HomeController         Events             - Aantal events per pagina is 8
INFO  2015-04-07 11:58:50,256 590409ms HomeController         Events             - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:58:57,151 597304ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:58:57,151 597304ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:58:57,151 597304ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:58:57,166 597319ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:59:35,402 635555ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:59:35,402 635555ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:59:35,402 635555ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:59:35,433 635586ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 11:59:48,026 648179ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:59:48,026 648179ms AccountController      Login              - Maak link voor Login aan in de view
INFO  2015-04-07 11:59:53,314 653467ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:59:53,314 653467ms AccountController      Login              - Controleer of de loginvelden goed zijn ingevuld, zoniet word de login view gereturned
INFO  2015-04-07 11:59:53,330 653483ms AccountController      Login              - Controleer of Inloggegevens correct zijn ingevuld, indien ja dan geef word de view getoond
INFO  2015-04-07 11:59:53,408 653561ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 11:59:53,408 653561ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 11:59:53,408 653561ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 11:59:53,423 653576ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-07 12:00:00,053 660206ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 12:00:00,053 660206ms FestivalController     Index              - Haal festival op a.d.v. id
INFO  2015-04-07 12:00:00,069 660222ms FestivalController     Index              - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-07 12:00:00,069 660222ms FestivalController     Index              - Maak lijst met comments aan
INFO  2015-04-07 12:00:00,069 660222ms FestivalController     Index              - Maak nieuw model voor FestivalModel aan
INFO  2015-04-07 12:00:00,069 660222ms FestivalController     Index              - Geef model in view terug
INFO  2015-04-07 12:00:08,508 668661ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 12:00:08,524 668677ms stivalBeheerController Index              - Festivals ophalen.
INFO  2015-04-07 12:00:08,524 668677ms stivalBeheerController Index              - Festivals opgehaald en in een model gestopt.
INFO  2015-04-07 12:00:55,527 715680ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 12:00:55,527 715680ms HomeController         About              - Maak link voor About aan in de view
INFO  2015-04-07 12:00:56,588 716741ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-07 12:00:56,588 716741ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-07 12:00:56,588 716741ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-07 12:00:56,603 716756ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-08 11:11:27,997  3393ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:11:28,101  3497ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-08 11:11:28,103  3499ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-08 11:11:29,256  4651ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-08 11:12:36,754   900ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:12:36,864  1010ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-08 11:12:36,866  1012ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-08 11:12:39,772  3917ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-08 11:13:30,798 54944ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:13:30,800 54946ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-08 11:13:30,804 54950ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-08 11:13:30,833 54979ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-08 11:13:33,856 58001ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:13:33,952 58097ms FestivalController     Index              - Haal festival op a.d.v. id
INFO  2015-04-08 11:13:34,012 58157ms FestivalController     Index              - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-08 11:13:34,013 58158ms FestivalController     Index              - Maak lijst met comments aan
INFO  2015-04-08 11:13:34,175 58320ms FestivalController     Index              - Maak nieuw model voor FestivalModel aan
INFO  2015-04-08 11:13:34,236 58381ms FestivalController     Index              - Geef model in view terug
INFO  2015-04-08 11:13:37,686 61831ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:13:37,688 61833ms AccountController      Login              - Maak link voor Login aan in de view
INFO  2015-04-08 11:13:46,305 70451ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:13:46,331 70477ms AccountController      Login              - Controleer of de loginvelden goed zijn ingevuld, zoniet word de login view gereturned
INFO  2015-04-08 11:13:46,334 70480ms AccountController      Login              - Controleer of Inloggegevens correct zijn ingevuld, indien ja dan geef word de view getoond
INFO  2015-04-08 11:13:46,534 70680ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:13:46,536 70682ms HomeController         Index              - Opkomende festivals ophalen
INFO  2015-04-08 11:13:46,536 70682ms HomeController         Index              - Random festivals ophalen
INFO  2015-04-08 11:13:46,550 70696ms HomeController         Index              - FestivalListModel maken en weergeven in view
INFO  2015-04-08 11:13:51,147 75292ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:13:51,248 75393ms FestivalController     Tickets            - Geef festival a.d.v. id
INFO  2015-04-08 11:13:51,251 75396ms FestivalController     Tickets            - Indien festival is NULL geef een HttpNotFound terug
INFO  2015-04-08 11:13:51,252 75397ms FestivalController     Tickets            - Maak nieuw model voor TicketOrderModel aan
INFO  2015-04-08 11:13:51,254 75399ms FestivalController     Tickets            - Geef model van TicketOrderModel terug
INFO  2015-04-08 11:13:59,815 83960ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:13:59,839 83984ms FestivalController     Tickets            - Maak nieuw model voor TiceketOrderModel aan
INFO  2015-04-08 11:13:59,845 83990ms FestivalController     Tickets            - Geef een Json terug
INFO  2015-04-08 11:13:59,951 84096ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:13:59,966 84111ms TicketController       Overview           - Maak sessie aan voor TicketOrderModel
INFO  2015-04-08 11:13:59,968 84113ms TicketController       Overview           - Geef Overview view en TicketOrderModel terug
INFO  2015-04-08 11:14:05,295 89441ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:14:05,317 89463ms TicketController       Pay                - Maak paymentModel aan
INFO  2015-04-08 11:14:05,321 89467ms TicketController       Pay                - Keuze tussen Ideal of Paypal
INFO  2015-04-08 11:14:05,324 89470ms TicketController       Pay                - Geeft Pay view met model terug
INFO  2015-04-08 11:14:08,311 92456ms CultureBaseController  BeginExecuteCore   - Controleer cookie en zet de website op de juiste taal(Engels of Nederlands)
INFO  2015-04-08 11:14:08,335 92480ms TicketController       Order              - Maak Payment Strategy aan
INFO  2015-04-08 11:14:08,337 92482ms TicketController       Order              - Sessie voor TicketOrderModel aanmaken
INFO  2015-04-08 11:14:08,341 92486ms TicketController       Order              - Maak nieuwe Order aan
INFO  2015-04-08 11:14:08,354 92499ms TicketController       Order              - Indien gekozen voor Earlybird kaarten toevoegen aan Order
INFO  2015-04-08 11:14:08,360 92505ms TicketController       Order              - Indien gekozen voor Normaal kaarten toevoegen aan Order
INFO  2015-04-08 11:14:08,362 92507ms TicketController       Order              - Indien gekozen voor VIP kaarten toevoegen aan Order
INFO  2015-04-08 11:14:08,364 92509ms TicketController       Order              - Order toevoegen aan users
INFO  2015-04-08 11:14:08,394 92539ms TicketController       Order              - Order opslaan
INFO  2015-04-08 11:14:08,713 92858ms TicketController       Order              - E-mail sturen met de kaarten naar user
INFO  2015-04-08 11:14:10,709 94854ms TicketController       Order              - View teruggeven
